,project_id,boro,managing_agcy,orig_bud_amt,city_plan_total,noncity_plan_total,starting_delta,ending_delta,total_cost,cost_delta,costStatus,startStatus,endStatus,city_pct,noncity_pct,majority_funder,budget_usage
5357,P-309RSLG,MANHATTAN,DEPT OF PARKS AND RECREATION,0,70.0,0.0,0,0,70.0,70.0,Over Budget,On Time,On Time,1.0,0.0,city,70.0
5358,P-309RVP2,MANHATTAN,DEPT OF  SMALL BUSINESS SERVICES,60938,60938.14,0.0,0,0,60938.14,0.13999999999941792,Over Budget,On Time,On Time,1.0,0.0,city,2.2974170468249356e-06
5359,P-309SKRP,MANHATTAN,DEPT OF PARKS AND RECREATION,425,2717.0,0.0,0,4,2717.0,2292.0,Over Budget,On Time,Late,1.0,0.0,city,5.392941176470588
5360,P-309SSTF,MANHATTAN,DEPT OF PARKS AND RECREATION,2919,3250.0,0.0,0,4,3250.0,331.0,Over Budget,On Time,Late,1.0,0.0,city,0.11339499828708462
5361,P-309STN4,MANHATTAN,DEPT OF PARKS AND RECREATION,3694,3000.0,0.0,0,0,3000.0,-694.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.18787222523010286
5362,P-309STNC,MANHATTAN,DEPT OF PARKS AND RECREATION,1300,1777.0,0.0,0,0,1777.0,477.0,Over Budget,On Time,On Time,1.0,0.0,city,0.3669230769230769
5363,P-309TMPR,MANHATTAN,DEPT OF PARKS AND RECREATION,8167,7425.0,0.0,0,0,7425.0,-742.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.09085343455369169
5364,P-30AG05,MANHATTAN,DEPT OF PARKS AND RECREATION,807,797.0,0.0,0,0,797.0,-10.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.012391573729863693
5365,P-3107STP,MANHATTAN,DEPT OF PARKS AND RECREATION,250,767.21,0.0,0,0,767.21,517.21,Over Budget,On Time,On Time,1.0,0.0,city,2.0688400000000002
5366,P-310ARFA,MANHATTAN,DEPT OF PARKS AND RECREATION,315,450.0,0.0,0,0,450.0,135.0,Over Budget,On Time,On Time,1.0,0.0,city,0.42857142857142855
5367,P-310CCPG,MANHATTAN,DEPT OF PARKS AND RECREATION,100,527.0,0.0,0,87,527.0,427.0,Over Budget,On Time,Late,1.0,0.0,city,4.27
5368,P-310CCYB,MANHATTAN,DEPT OF PARKS AND RECREATION,1000,826.0,0.0,0,156,826.0,-174.0,Under Budget,On Time,Late,1.0,0.0,city,-0.174
5369,P-310EDGE,MANHATTAN,DEPT OF PARKS AND RECREATION,946,198.0,2610.0,-271,-259,2808.0,1862.0,Over Budget,Early,Early,0.07051282051282051,0.9294871794871795,non_city,1.9682875264270614
5370,P-310FJTC,MANHATTAN,DEPT OF PARKS AND RECREATION,750,846.1,0.0,0,0,846.1,96.10000000000002,Over Budget,On Time,On Time,1.0,0.0,city,0.12813333333333338
